cat_0;cat_1;cat_2;cat_3;cat_4;cat_5;cat_full;Link;Nome
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones Analógicos e DECT;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones Analógicos e DECT_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Generic-Corrente-Telefone-Amuletos-Acessórios/dp/B0CJ8JGY4D;Generic Cadeia De Telefone Móvel De Coelho Encantos De Contas Colar De Pedras Naturais Corrente De Telefone Frisada Corda Da Caixa Do Telefone Cordão De Telefone Acrílico Acessórios Fofa
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones Analógicos e DECT;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones Analógicos e DECT_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Celular-Quadriband-Aquario-CA-42S-Pequeno/dp/B07GRC73HD;Celular de Mesa Quadriband Dual Sim, Aquario CA-42S, Preto, Pequeno, Pacote
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones VoIP e Skype;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones VoIP e Skype_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Zyyini-interface-multimídia-Interface-transmissão/dp/B09M7G4F2L;Zyyini Extensor de interface multimídia HD, DT236 150M H.264 Extensor HDMI sobre TCP/IP, Interface padrão RJ45, para transmissão de sinal (EUA)
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones VoIP e Skype;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones VoIP e Skype_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Yealink-sistemas-telefone-selecionados-YEA-WF40/dp/B01EA8ZUZW;Yealink Dongle USB Wi-Fi para sistemas de telefone selecionados Yealink, preto, YEA-WF40
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones VoIP e Skype;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones VoIP e Skype_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Telefone-Intelbras-125i-Embalagem-colorida/dp/B07VPL8Y72;intelbras Telefone IP TIP 125i c/Embalagem colorida, TIP 125i, Preto
Eletrônicos e Tecnologia;Telefones e Acessórios;Telefones de Teclas Grandes e Amplificados;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Telefones e Acessórios_Telefones de Teclas Grandes e Amplificados_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Telefone-Bedin-Sat-Celular-0050501010/dp/B075BM9ZYM;Telefone, Bedinsat, Celular de Mesa BDF-12 0050501010, Preto
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ouvido-Pulse-Intra-Auricular-Preto/dp/B082XK93X4;Fone de Ouvido Intra Auricular Pulse Ph330
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Acústica-Bi-Amplificada-Hayonik-10200-CPA/dp/B07VQHSTVH;Caixa Acústica Ativa Bi-Amplificada, Hayonik, CPA 10200 BT
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ouvido-Bluetooth-JBL-Reflect-Intra-Auricular/dp/B08FB2PR8D;JBL, Fone de Ouvido Esportivo Sem Fio, Reflect Mini - Branco
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Monitor-Áudio-Bluetooth-Edifier-R1280T/dp/B00GBN50SC;Monitor de Áudio 2.0 Edifier R1280T
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ouvido-Bluetooth-C3Plus-BT5-0-Intra/dp/B089N4D87R;C3Tech Fone de Ouvido Intra EP-TWS-10BK Bluetooth BT5.0 Preto
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Fone-Ouvido-Profissional-Edifier-Preto/dp/B013J7WUGC;Fone de ouvido H840 Edifier, Preto
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Headphone-Mondial-Bluetooth-Wireless-Sound/dp/B07MXS99KC;Fone de Ouvido Mondial, Wireless Sound, Bivolt, Grafite - HP-03
Eletrônicos e Tecnologia;Terça Tech;Promoções exclusivas para membros Prime;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Terça Tech_Promoções exclusivas para membros Prime_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ouvido-Pulse-Intra-Auricular-Preto/dp/B082XJ3GLL;Fone de Ouvido Pulse Intra Auricular Preto - PH328, Padrão
Eletrônicos e Tecnologia;Wearables;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Combo-Celular-ObaSmart-Idade-SeniorWatch/dp/B01GVB051U;Combo Tech Celular ObaSmart 3 32GB para a 3ª Idade + SeniorWatch 4G Wi-Fi - OB0180K
Eletrônicos e Tecnologia;Wearables;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Óculos-Bluetooth-inteligentes-ouvido-abertos/dp/B0BPLL1LVH;Óculos de sol de áudio Bluetooth sem fio,Óculos de áudio inteligentes com fones de ouvido abertos - Óculos inteligentes para entretenimento interno e externo masculino/feminino Lafande
Eletrônicos e Tecnologia;Wearables;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Inteligentes-Chamadas-Viva-voz-Filtragem-Bluetooth/dp/B0BQLGXZNN;Óculos de Sol Inteligentes de áudio W3, óculos Inteligentes para Chamadas Viva-voz, Filtragem de Reflexo Sem Fio Bluetooth para Viagens
Eletrônicos e Tecnologia;Wearables;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Inteligentes-Bluetooth-Alto-falantes-Operação-Assistente/dp/B0BTYKCKSS;Óculos de Sol Inteligentes, óculos de áudio Bluetooth Sem Fio Com Alto-falantes Duplos, Operação Com Uma Tecla, Chamadas Com Viva-Voz, Assistente de Voz, óculos de Sol Com áudio
Eletrônicos e Tecnologia;Wearables;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Yubico-Chave-segurança-FIDO-NFC/dp/B09HJBL6F3;Yubico Chave de segurança FIDO C NFC – Chave de segurança USB e NFC de dois fatores, funciona com dispositivos móveis NFC suportados – Certificado FIDO U2F e FIDO2 – Mais do que uma senha
Eletrônicos e Tecnologia;Wearables;Braçadeiras, Pulseiras e Acessórios;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Braçadeiras, Pulseiras e Acessórios_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Ouvido-Corrida-Bandana-Bluetooth-COR-PRETO/dp/B07Y5FSMBR;Fone De Ouvido Corrida Estilo Bandana Faixa Mp3 Bluetooth COR-PRETO
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Smartwatch-polegadas-Notificações-Inteligente-Compatível/dp/B0CBSZ6QJC;Relógio Smartwatch Zl54 Tela de 1.83 polegadas Relógio Esportivo Homens e Mulheres Bluetooth 5.2 Notificações Inteligente Compatível com Android e Ios - No Brasil
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Dispositivo-inteligente-intérprete-bidirecional-aprendizado/dp/B0B15GRKSL;Dispositivo tradutor de idioma inteligente WIFI, intérprete de traduções inteligente portátil, tradutor de voz bidirecional de 38 idiomas em tempo real, para negócios de aprendizado de viagens
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/FORERUNNERSmartwatch-Rastreador-Notificações-Inteligentes-Compatível/dp/B0CFWR8C8Z;FORERUNNERSmartwatch Zl02 Pro Bluetooth 5.2 Tela 1.3 polegadas Rastreador de Fitness Notificações Inteligentes Compatível com Android e Ios - No Brasil
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Kids-Smart-Watch-Chama-Telefone/dp/B09N33NLB7;Chama Telefone: Relógio de Pulso Wifi Relógio de Toque Relógio Sos Rota Rastreador Sim Chamadas Premium Wristwatch Pulseira para Menina Crianças Esportes Menino
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Smartwatch-Conectividade-Classificação-Resistência-Compatível/dp/B0BQ7THTFH;Colmi P8 Relógio Smartwatch Conectividade Bluetooth 4.2 Tela de 1.4 polegadas Classificação Ip67 Resistência à Água Bateria de até 7 dias Modos de Treino Compatível com Android e Ios/No Brasil
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Tradutor-bidirecional-inteligente-Dispositivo-tradução/dp/B09XN7TWSG;"Tradutor bidirecional inteligente WiFi, 38 idiomas Cartão SIM WIFI/4G RAM em tempo real 2,4"" Dispositivo de tradução portátil para tela sensível ao toque para viagens"
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Smartwatch-Watch-Chamadas-Bluetooth-Espacial/dp/B0CR1XCRDT;Smartwatch Haiz My Watch 2 PRO Chamadas Bluetooth (Cinza Espacial)
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Relógio-Smartwatch-Watch-Y-L-M-POWER/dp/B0B5LX4JML;Relógio Smartwatch Watch 2 LS02 H-A-Y-L-O-U Preto / M-POWER
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/HAYLOU-inteligente-inteligentes-esportivos-impermeável/dp/B09N6S6RFM;HAYLOU Relógio inteligente para telefones Android iOS, relógios inteligentes com tela sensível ao toque de 1,7 polegadas para homens e mulheres com 12 modos esportivos, rastreador de atividades com frequência cardíaca, oxigênio no sangue, relógio fitness IP68 à prova d'água
Eletrônicos e Tecnologia;Wearables;Smartwatches;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Wearables_Smartwatches_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Smartwatch-Classificação-Resistência-Esportivos-Compatível/dp/B0BZLNGC94;Smartwatch Tank M2 Tela de 1.85 pol Chamada Bluetooth 5.0 e Música Classificação de 5 Atm Resistência à Água Bateria de até 20 dias 70 Modos Esportivos Compatível com Android e Ios/No Brasil
Eletrônicos e Tecnologia;e-Readers e Acessórios;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_e-Readers e Acessórios_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Namolit-eletrônico-polegadas-reader-ajustável/dp/B0CL7Q2GV5;Namolit Livro eletrônico E-ink 6 polegadas e-reader 1GB + 32GB Android 8.1 Bloco de notas de papel digital Suporte Wifi e conexão BT Brilho da tela ajustável Porta tipo C
Eletrônicos e Tecnologia;e-Readers e Acessórios;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_e-Readers e Acessórios_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/polegadas-Geração-Lançada-Paperwhite-Readers/dp/B0BJ6C61H3;Capa para Kindle de 6 polegadas 11ª Geração 2022 Lançada (não serve para Kindle Paperwhite ou Kindle Oasis ou outros E-Readers Kindle)
Eletrônicos e Tecnologia;e-Readers e Acessórios;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_e-Readers e Acessórios_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Wennzy-Eletrônico-Polegadas-Resolução-ajustável/dp/B0CJ9DCT24;Wennzy Livro Eletrônico E-ink 6 Polegadas E-reader 1GB 32GB Resolução de 1024 * 758 Android 8.1 Bloco de notas de papel digital Suporte Wifi e conexão BT Brilho da tela ajustável Porta tipo C
Eletrônicos e Tecnologia;e-Readers e Acessórios;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_e-Readers e Acessórios_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Refrigerador-recarregável-semicondutor-Ventilador-resfriamento/dp/B09ZTNX2GZ;telefone recarregável | Radiador celular semicondutor,Ventilador resfriamento para smartphone, bateria embutida 1300mAh, ventilador alta potência 18W, adequado
Eletrônicos e Tecnologia;e-Readers e Acessórios;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_e-Readers e Acessórios_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Kindle-geração-aparelho-iluminação-embutida/dp/B07Q6RY2VP;Capa para Kindle 10a geração - Constelações
Eletrônicos e Tecnologia;testetvs_storefront;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_testetvs_storefront_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Controle-Guindaste-Industrial-Transmissor-Indicação/dp/B0CJ1WDPRF;Kit de Controle Remoto de Guindaste Sem Fio Industrial, Proteção IP67 Precisa, Talha Elétrica, Transmissor, Receptor, Indicação Clara para Partida do Gerador (380 V)
Eletrônicos e Tecnologia;testetvs_storefront;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_testetvs_storefront_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-Transmissor-Guindaste-Industrial-Velocidade/dp/B0CJ29FTZT;Receptor de Transmissor de Guindaste Elétrico, Kit de Controle Remoto de Guindaste Sem Fio Industrial Preciso, Velocidade Dupla, Proteção IP67 Segura para CNC (220 V)
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/AGPTEK-Bluetooth-gravador-corrida-esportiva/dp/B08FMN37D4;Leitor de MP3 de 32 GB com clipe, som AGPTEK Bluetooth 5.0 sem perdas com rádio FM, gravador de voz para corrida esportiva, suporta cartão TF de até 128 GB
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/YINBO-Bluetooth-Polegadas-Qualidade-Despertador/dp/B09CTG2MWZ;YINBO 32GB MP3 MP4 Touch Screen Music Player Com Bluetooth Tela De 4.2, 1.8 Polegadas, Qualidade De Som Sem Perdas, Com Rádio Fm, Gravador, Despertador, Pedômetro, e-Book (Fone De Ouvido, Incluído)
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Walkman-Sony-tecnologia-Bluetooth-NW-WS623/dp/B071NTXYNY;Sony NW-WS623 4 GB Walkman MP3 Player à prova d'água com Bluetooth - Preto
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-Transmissor-Fio-alto-falante-dispositivos/dp/B0C8GFRGWH;Receptor e Transmissor Fio: Saída: Transmita a música para outros receptores fio, um fone de ouvido fio ou alto-falante fio. Entrada: Conecte-se diretamente com o telefone celular fio ou outros dispositivos fio.
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/RUIZU-Bluetooth-reprodutor-alto-falante-pedômetro/dp/B07V71ZSCX?th=1;Leitor de MP3, leitor de MP3 RUIZU com Bluetooth, reprodutor de música de som Hi-Fi portátil sem perdas com alto-falante, rádio FM, gravador de voz, e-book, leitor de vídeo, pedômetro, memória de 8 GB, suporta até 128 GB
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Yintiny-recarregável-Blutooth-decoração-Bluetooth/dp/B0C5HGC2VM;Yintiny recarregável bonito leitor de CD com Blutooth 5.0, leitor de música portátil para decoração de casa, controle remoto, suporte AUX em cabo e USB, Hifi Bluetooth Player
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/polegadas-portátil-Bluetooth-alto-falante-expansível/dp/B07XL437QR?th=1;MP4 MP3 Player, tela de 1,8 polegadas portátil Bluetooth leitor de música digital, gravação de rádio, alto-falante estéreo de som HIFI, cartão de memória expansível de 32GB (branco)
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Bluetooth-sensível-alto-falante-recarregável-armazenamento/dp/B09WW58X5M;MP3 Player com Bluetooth 5.0, tela sensível ao toque, alto-falante embutido, som sem perdas com rádio FM, gravador de voz, bateria recarregável de 420mAh, suporta cartão TF de até 128 GB. (armazenamento interno de 4/8/16 GB opcional) (8GB, Red)
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/jojofuny-transmissão-fotografia-smartphones-Telefone/dp/B0CVBDVFHL;jojofuny selfie ring light para transmissão ao anel de luz de fotografia suporte para celular smartphones lâmpada de flash LED lâmpada selfie Telefone luz de selfie luz da câmera
Eletrônicos e Tecnologia;Áudio e Vídeo Portáteis;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio e Vídeo Portáteis_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-Universal-Bluetooth-Adaptador-Recarregável/dp/B0CB7YSH5V;Receptor De áudio Para Carro, Receptor Universal De Cassete Bluetooth Para Carro, Receptor Auxiliar BT5.0, Adaptador De Fita Para Veículo, Bateria Recarregável Embutida
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/MENGHAN-Transmissor-recarregável-monitoramento-para-vento/dp/B0CB7LXT3Z;MENGHAN Microfone com clip sem fio UHF Transmissor e receptor de com clipe Microfone recarregável com função de monitoramento de fone de ouvido para-vento para entrevista Show ao vivo Vlog Tiro Ensino
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Fone-Ouvido-Bluetooth-Multilaser-Branco/dp/B0B25M5RLY;Fone de Ouvido Bluetooth Tws Multilaser Dots Branco - PH397
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Fones-Ouvido-Bluetooth-Carregamento-Estéreo/dp/B0CC9HFT16;Fones de Ouvido Sem Fio Bluetooth com Caso de Carregamento TWS Estéreo in - Ear original esportivo headset LP40 Pro- Rosa
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/ThinkPlus-LP40-Bluetooth-Latência-Controle/dp/B0BC4PWMPL;ThinkPlus LP40 Fone de Ouvido Sem Fio Bluetooth TWS Baixa Latência em Jogos Controle Touch Bateria de Longa Duração (Cor Branco)
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Receptor-transmissor-receptor-função-fidelidade/dp/B0B5MMH8N4;Receptor transmissor BT, receptor transmissor sem fio 2 em 1 chip CSR preto função de alta fidelidade NFC para fone de ouvido
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Adaptador-Carregador-Compatível-iPhone-Lightning/dp/B0C3BFV3C2;Adaptador De Fone E Carregador Para Compatível Com iPhone e iPad Lightning P2
Eletrônicos e Tecnologia;Áudio;#NULLO#;#NULLO#;#NULLO#;#NULLO#;Eletrônicos e Tecnologia_Áudio_#NULLO#_#NULLO#_#NULLO#_#NULLO#;https://www.amazon.com.br/Bluetooth-Original-Esportivos-Carregamento-Latência/dp/B0CG2KDZPF;Fone de Ouvido Sem Fio Bluetooth 5.3, Original HiFi Earbuds Esportivos, Carregamento Rápido, Baixa Latência,
